,date,state,fips,cases,deaths
6764,7/3/2020,Pennsylvania,42,93418,6790
6765,7/3/2020,Puerto Rico,72,7683,154
6766,7/3/2020,Rhode Island,44,16991,960
6767,7/3/2020,South Carolina,45,41532,793
6768,7/3/2020,South Dakota,46,6978,97
6769,7/3/2020,Tennessee,47,47882,626
6770,7/3/2020,Texas,48,189418,2608
6771,7/3/2020,Utah,49,24070,181
6772,7/3/2020,Vermont,50,1236,56
6773,7/3/2020,Virgin Islands,78,111,6
6774,7/3/2020,Virginia,51,64393,1845
6775,7/3/2020,Washington,53,36417,1353
6776,7/3/2020,West Virginia,54,3126,93
6777,7/3/2020,Wisconsin,55,33565,804
6778,7/3/2020,Wyoming,56,1582,20
6779,7/4/2020,Alabama,1,42862,1007
6780,7/4/2020,Alaska,2,1339,14
6781,7/4/2020,Arizona,4,94616,1821
6782,7/4/2020,Arkansas,5,23209,286
6783,7/4/2020,California,6,265176,6329
6784,7/4/2020,Colorado,8,33900,1703
6785,7/4/2020,Connecticut,9,46717,4335
6786,7/4/2020,Delaware,10,11996,512
6787,7/4/2020,District of Columbia,11,10447,557
6788,7/4/2020,Florida,12,190044,3701
6789,7/4/2020,Georgia,13,87592,2809
6790,7/4/2020,Guam,66,1257,6
6791,7/4/2020,Hawaii,15,981,19
6792,7/4/2020,Idaho,16,7431,94
6793,7/4/2020,Illinois,17,148151,7234
6794,7/4/2020,Indiana,18,48628,2687
6795,7/4/2020,Iowa,19,31167,721
6796,7/4/2020,Kansas,20,16165,284
6797,7/4/2020,Kentucky,21,16709,608
6798,7/4/2020,Louisiana,22,63397,3278
6799,7/4/2020,Maine,23,3397,107
6800,7/4/2020,Maryland,24,69724,3236
6801,7/4/2020,Massachusetts,25,109838,8172
6802,7/4/2020,Michigan,26,72702,6222
6803,7/4/2020,Minnesota,27,37661,1503
6804,7/4/2020,Mississippi,28,30674,1107
6805,7/4/2020,Missouri,29,24061,1062
6806,7/4/2020,Montana,30,1167,23
6807,7/4/2020,Nebraska,31,19826,285
6808,7/4/2020,Nevada,32,21671,530
6809,7/4/2020,New Hampshire,33,5871,380
6810,7/4/2020,New Jersey,34,174889,15189
6811,7/4/2020,New Mexico,35,13063,513
6812,7/4/2020,New York,36,401286,31860
6813,7/4/2020,North Carolina,37,71734,1414
6814,7/4/2020,North Dakota,38,3788,89
6815,7/4/2020,Northern Mariana Islands,69,31,2
6816,7/4/2020,Ohio,39,56183,2907
6817,7/4/2020,Oklahoma,40,15645,398
6818,7/4/2020,Oregon,41,9937,216
6819,7/4/2020,Pennsylvania,42,93922,6793
6820,7/4/2020,Puerto Rico,72,7787,155
6821,7/4/2020,Rhode Island,44,16991,960
6822,7/4/2020,South Carolina,45,43386,813
6823,7/4/2020,South Dakota,46,7028,97
6824,7/4/2020,Tennessee,47,49232,630
6825,7/4/2020,Texas,48,195707,2646
6826,7/4/2020,Utah,49,24717,181
6827,7/4/2020,Vermont,50,1238,56
6828,7/4/2020,Virgin Islands,78,112,6
6829,7/4/2020,Virginia,51,65109,1849
6830,7/4/2020,Washington,53,36799,1355
6831,7/4/2020,West Virginia,54,3205,94
6832,7/4/2020,Wisconsin,55,34243,804
6833,7/4/2020,Wyoming,56,1606,20
6834,7/5/2020,Alabama,1,43953,1007
6835,7/5/2020,Alaska,2,1371,14
6836,7/5/2020,Arizona,4,98126,1829
6837,7/5/2020,Arkansas,5,23814,287
6838,7/5/2020,California,6,271587,6369
6839,7/5/2020,Colorado,8,34100,1703
6840,7/5/2020,Connecticut,9,46717,4335
6841,7/5/2020,Delaware,10,12128,512
6842,7/5/2020,District of Columbia,11,10482,559
6843,7/5/2020,Florida,12,200103,3730
6844,7/5/2020,Georgia,13,89489,2812
6845,7/5/2020,Guam,66,1257,6
6846,7/5/2020,Hawaii,15,1005,19
6847,7/5/2020,Idaho,16,7799,94
6848,7/5/2020,Illinois,17,148730,7241
6849,7/5/2020,Indiana,18,49203,2693
6850,7/5/2020,Iowa,19,31612,721
6851,7/5/2020,Kansas,20,16289,287
6852,7/5/2020,Kentucky,21,16712,608
6853,7/5/2020,Louisiana,22,65334,3288
6854,7/5/2020,Maine,23,3415,109
6855,7/5/2020,Maryland,24,69957,3243
6856,7/5/2020,Massachusetts,25,109974,8183
6857,7/5/2020,Michigan,26,73027,6222
6858,7/5/2020,Minnesota,27,38173,1508
6859,7/5/2020,Mississippi,28,30900,1111
6860,7/5/2020,Missouri,29,24334,1062
6861,7/5/2020,Montana,30,1212,23
6862,7/5/2020,Nebraska,31,19937,285
6863,7/5/2020,Nevada,32,22518,537
6864,7/5/2020,New Hampshire,33,5897,381
6865,7/5/2020,New Jersey,34,175258,15211
6866,7/5/2020,New Mexico,35,13256,513
6867,7/5/2020,New York,36,401822,31895
6868,7/5/2020,North Carolina,37,73094,1414
6869,7/5/2020,North Dakota,38,3825,89
6870,7/5/2020,Northern Mariana Islands,69,31,2
6871,7/5/2020,Ohio,39,57151,2911
6872,7/5/2020,Oklahoma,40,15928,398
6873,7/5/2020,Oregon,41,10237,218
6874,7/5/2020,Pennsylvania,42,94403,6797
6875,7/5/2020,Puerto Rico,72,7916,155
6876,7/5/2020,Rhode Island,44,16991,960
6877,7/5/2020,South Carolina,45,44847,820
6878,7/5/2020,South Dakota,46,7063,97
6879,7/5/2020,Tennessee,47,50365,639
6880,7/5/2020,Texas,48,200137,2666
6881,7/5/2020,Utah,49,25005,184
6882,7/5/2020,Vermont,50,1249,56
6883,7/5/2020,Virgin Islands,78,112,6
6884,7/5/2020,Virginia,51,65748,1853
6885,7/5/2020,Washington,53,37468,1360
6886,7/5/2020,West Virginia,54,3335,95
6887,7/5/2020,Wisconsin,55,34750,804
6888,7/5/2020,Wyoming,56,1634,20
6889,7/6/2020,Alabama,1,44878,1007
6890,7/6/2020,Alaska,2,1401,14
6891,7/6/2020,Arizona,4,101542,1832
6892,7/6/2020,Arkansas,5,24253,292
6893,7/6/2020,California,6,277869,6452
6894,7/6/2020,Colorado,8,34316,1704
6895,7/6/2020,Connecticut,9,46976,4338
6896,7/6/2020,Delaware,10,12293,512
6897,7/6/2020,District of Columbia,11,10515,561
6898,7/6/2020,Florida,12,206439,3777
6899,7/6/2020,Georgia,13,91015,2829
6900,7/6/2020,Guam,66,1270,6
6901,7/6/2020,Hawaii,15,1012,19
6902,7/6/2020,Idaho,16,8222,94
6903,7/6/2020,Illinois,17,149428,7250
6904,7/6/2020,Indiana,18,49560,2698
6905,7/6/2020,Iowa,19,31764,725
6906,7/6/2020,Kansas,20,17082,288
6907,7/6/2020,Kentucky,21,17464,621
6908,7/6/2020,Louisiana,22,66435,3296
6909,7/6/2020,Maine,23,3423,109
6910,7/6/2020,Maryland,24,70497,3246
6911,7/6/2020,Massachusetts,25,110137,8198
6912,7/6/2020,Michigan,26,73403,6225
6913,7/6/2020,Minnesota,27,38606,1511
6914,7/6/2020,Mississippi,28,31257,1114
6915,7/6/2020,Missouri,29,24850,1068
6916,7/6/2020,Montana,30,1249,23
6917,7/6/2020,Nebraska,31,20052,286
6918,7/6/2020,Nevada,32,22930,537
6919,7/6/2020,New Hampshire,33,5914,382
6920,7/6/2020,New Jersey,34,175467,15229
6921,7/6/2020,New Mexico,35,13507,515
6922,7/6/2020,New York,36,402338,31911
6923,7/6/2020,North Carolina,37,74930,1424
6924,7/6/2020,North Dakota,38,3858,89
6925,7/6/2020,Northern Mariana Islands,69,31,2
6926,7/6/2020,Ohio,39,57956,2927
6927,7/6/2020,Oklahoma,40,16362,399
6928,7/6/2020,Oregon,41,10413,218
6929,7/6/2020,Pennsylvania,42,95187,6798
6930,7/6/2020,Puerto Rico,72,8585,155
6931,7/6/2020,Rhode Island,44,16991,960
6932,7/6/2020,South Carolina,45,46380,827
6933,7/6/2020,South Dakota,46,7105,97
6934,7/6/2020,Tennessee,47,51509,646
6935,7/6/2020,Texas,48,209350,2726
6936,7/6/2020,Utah,49,25653,190
6937,7/6/2020,Vermont,50,1251,56
6938,7/6/2020,Virgin Islands,78,116,6
6939,7/6/2020,Virginia,51,66102,1853
6940,7/6/2020,Washington,53,38517,1370
6941,7/6/2020,West Virginia,54,3442,95
6942,7/6/2020,Wisconsin,55,35318,805
6943,7/6/2020,Wyoming,56,1675,20
6944,7/7/2020,Alabama,1,45785,1033
6945,7/7/2020,Alaska,2,1423,15
6946,7/7/2020,Arizona,4,105159,1933
6947,7/7/2020,Arkansas,5,24512,301
6948,7/7/2020,California,6,287766,6563
6949,7/7/2020,Colorado,8,34717,1709
6950,7/7/2020,Connecticut,9,47033,4338
6951,7/7/2020,Delaware,10,12414,514
6952,7/7/2020,District of Columbia,11,10569,561
6953,7/7/2020,Florida,12,213786,3840
6954,7/7/2020,Georgia,13,93707,2850
6955,7/7/2020,Guam,66,1272,6
6956,7/7/2020,Hawaii,15,1053,19
6957,7/7/2020,Idaho,16,8582,94
6958,7/7/2020,Illinois,17,150110,7281
6959,7/7/2020,Indiana,18,49859,2717
6960,7/7/2020,Iowa,19,32153,732
6961,7/7/2020,Kansas,20,17157,290
6962,7/7/2020,Kentucky,21,17820,630
6963,7/7/2020,Louisiana,22,68371,3319
6964,7/7/2020,Maine,23,3440,110
6965,7/7/2020,Maryland,24,70986,3266
6966,7/7/2020,Massachusetts,25,110338,8213
6967,7/7/2020,Michigan,26,74011,6256
6968,7/7/2020,Minnesota,27,39170,1514
6969,7/7/2020,Mississippi,28,32214,1158
6970,7/7/2020,Missouri,29,25566,1083
6971,7/7/2020,Montana,30,1327,23
6972,7/7/2020,Nebraska,31,20205,287
6973,7/7/2020,Nevada,32,23848,549
6974,7/7/2020,New Hampshire,33,5932,384
6975,7/7/2020,New Jersey,34,175734,15281
6976,7/7/2020,New Mexico,35,13727,519
6977,7/7/2020,New York,36,402928,31934
6978,7/7/2020,North Carolina,37,76258,1446
6979,7/7/2020,North Dakota,38,3903,89
6980,7/7/2020,Northern Mariana Islands,69,31,2
6981,7/7/2020,Ohio,39,58904,2970
6982,7/7/2020,Oklahoma,40,17220,404
6983,7/7/2020,Oregon,41,10654,224
6984,7/7/2020,Pennsylvania,42,95986,6835
6985,7/7/2020,Puerto Rico,72,8714,157
6986,7/7/2020,Rhode Island,44,17154,969
6987,7/7/2020,South Carolina,45,47352,846
6988,7/7/2020,South Dakota,46,7163,98
6989,7/7/2020,Tennessee,47,52643,657
6990,7/7/2020,Texas,48,219164,2816
6991,7/7/2020,Utah,49,26203,194
6992,7/7/2020,Vermont,50,1254,56
6993,7/7/2020,Virgin Islands,78,122,6
6994,7/7/2020,Virginia,51,66740,1881
6995,7/7/2020,Washington,53,39063,1385
6996,7/7/2020,West Virginia,54,3505,95
6997,7/7/2020,Wisconsin,55,35834,817
6998,7/7/2020,Wyoming,56,1711,21
6999,7/8/2020,Alabama,1,46962,1058
7000,7/8/2020,Alaska,2,1472,15
7001,7/8/2020,Arizona,4,108710,1973
7002,7/8/2020,Arkansas,5,25246,305
7003,7/8/2020,California,6,296304,6708
7004,7/8/2020,Colorado,8,35185,1707
7005,7/8/2020,Connecticut,9,47108,4343
7006,7/8/2020,Delaware,10,12462,515
7007,7/8/2020,District of Columbia,11,10642,564
7008,7/8/2020,Florida,12,223775,3888
7009,7/8/2020,Georgia,13,96538,2871
7010,7/8/2020,Guam,66,1276,6
7011,7/8/2020,Hawaii,15,1076,19
7012,7/8/2020,Idaho,16,9004,98
7013,7/8/2020,Illinois,17,151055,7315
7014,7/8/2020,Indiana,18,50309,2732
7015,7/8/2020,Iowa,19,32716,739
7016,7/8/2020,Kansas,20,17807,291
7017,7/8/2020,Kentucky,21,18204,634
7018,7/8/2020,Louisiana,22,70259,3339
7019,7/8/2020,Maine,23,3460,110
7020,7/8/2020,Maryland,24,71455,3275
7021,7/8/2020,Massachusetts,25,110602,8243
7022,7/8/2020,Michigan,26,74660,6266
7023,7/8/2020,Minnesota,27,39627,1523
7024,7/8/2020,Mississippi,28,32888,1188
7025,7/8/2020,Missouri,29,26343,1089
7026,7/8/2020,Montana,30,1371,23
7027,7/8/2020,Nebraska,31,20437,291
7028,7/8/2020,Nevada,32,24378,556
7029,7/8/2020,New Hampshire,33,5952,386
7030,7/8/2020,New Jersey,34,175986,15423
7031,7/8/2020,New Mexico,35,14017,527
7032,7/8/2020,New York,36,403619,31945
7033,7/8/2020,North Carolina,37,77735,1470
7034,7/8/2020,North Dakota,38,3975,89
7035,7/8/2020,Northern Mariana Islands,69,31,2
7036,7/8/2020,Ohio,39,60181,2991
7037,7/8/2020,Oklahoma,40,17893,407
7038,7/8/2020,Oregon,41,10872,228
7039,7/8/2020,Pennsylvania,42,96817,6864
7040,7/8/2020,Puerto Rico,72,8745,159
7041,7/8/2020,Rhode Island,44,17204,971
7042,7/8/2020,South Carolina,45,48909,884
7043,7/8/2020,South Dakota,46,7242,98
7044,7/8/2020,Tennessee,47,54756,678
7045,7/8/2020,Texas,48,229116,2935
7046,7/8/2020,Utah,49,26921,201
7047,7/8/2020,Vermont,50,1256,56
7048,7/8/2020,Virgin Islands,78,144,6
7049,7/8/2020,Virginia,51,67375,1905
7050,7/8/2020,Washington,53,39661,1395
7051,7/8/2020,West Virginia,54,3707,95
7052,7/8/2020,Wisconsin,55,36526,818
7053,7/8/2020,Wyoming,56,1740,21
7054,7/9/2020,Alabama,1,49174,1068
7055,7/9/2020,Alaska,2,1521,15
7056,7/9/2020,Arizona,4,112783,2047
7057,7/9/2020,Arkansas,5,26052,309
7058,7/9/2020,California,6,303516,6825
7059,7/9/2020,Colorado,8,35604,1707
7060,7/9/2020,Connecticut,9,47209,4348
7061,7/9/2020,Delaware,10,12531,517
7062,7/9/2020,District of Columbia,11,10679,568
7063,7/9/2020,Florida,12,232710,4008
7064,7/9/2020,Georgia,13,98693,2880
7065,7/9/2020,Guam,66,1278,6
7066,7/9/2020,Hawaii,15,1112,19
7067,7/9/2020,Idaho,16,9598,101
7068,7/9/2020,Illinois,17,152188,7333
7069,7/9/2020,Indiana,18,50829,2739
7070,7/9/2020,Iowa,19,33316,742
7071,7/9/2020,Kansas,20,18031,294
7072,7/9/2020,Kentucky,21,18576,640
7073,7/9/2020,Louisiana,22,72102,3355
7074,7/9/2020,Maine,23,3486,111
7075,7/9/2020,Maryland,24,72037,3288
7076,7/9/2020,Massachusetts,25,110897,8268
7077,7/9/2020,Michigan,26,75247,6275
7078,7/9/2020,Minnesota,27,40201,1528
7079,7/9/2020,Mississippi,28,33591,1204
7080,7/9/2020,Missouri,29,27301,1095
7081,7/9/2020,Montana,30,1466,25
7082,7/9/2020,Nebraska,31,20658,294
7083,7/9/2020,Nevada,32,25055,574
7084,7/9/2020,New Hampshire,33,5973,387
7085,7/9/2020,New Jersey,34,176217,15448
7086,7/9/2020,New Mexico,35,14251,533
7087,7/9/2020,New York,36,404207,31979
7088,7/9/2020,North Carolina,37,79648,1487
7089,7/9/2020,North Dakota,38,4074,89
7090,7/9/2020,Northern Mariana Islands,69,31,2
7091,7/9/2020,Ohio,39,61331,3006
7092,7/9/2020,Oklahoma,40,18496,410
7093,7/9/2020,Oregon,41,11247,233
7094,7/9/2020,Pennsylvania,42,97634,6895
7095,7/9/2020,Puerto Rico,72,8862,159
7096,7/9/2020,Rhode Island,44,17243,974
7097,7/9/2020,South Carolina,45,50691,905
7098,7/9/2020,South Dakota,46,7336,101
7099,7/9/2020,Tennessee,47,56531,700
7100,7/9/2020,Texas,48,240025,3037
7101,7/9/2020,Utah,49,27632,205
7102,7/9/2020,Vermont,50,1272,56
7103,7/9/2020,Virgin Islands,78,153,6
7104,7/9/2020,Virginia,51,67988,1937
7105,7/9/2020,Washington,53,40369,1410
7106,7/9/2020,West Virginia,54,3826,95
7107,7/9/2020,Wisconsin,55,37358,821
7108,7/9/2020,Wyoming,56,1774,21
7109,7/10/2020,Alabama,1,50508,1104
7110,7/10/2020,Alaska,2,1579,15
7111,7/10/2020,Arizona,4,116947,2093
7112,7/10/2020,Arkansas,5,26803,313
7113,7/10/2020,California,6,311505,6936
7114,7/10/2020,Colorado,8,36210,1724
7115,7/10/2020,Connecticut,9,47287,4348
7116,7/10/2020,Delaware,10,12652,517
7117,7/10/2020,District of Columbia,11,10743,568
7118,7/10/2020,Florida,12,244143,4101
7119,7/10/2020,Georgia,13,103597,2915
7120,7/10/2020,Guam,66,1279,6
7121,7/10/2020,Hawaii,15,1139,19
7122,7/10/2020,Idaho,16,10073,101
7123,7/10/2020,Illinois,17,153406,7349
7124,7/10/2020,Indiana,18,51567,2748
7125,7/10/2020,Iowa,19,34232,748
7126,7/10/2020,Kansas,20,18799,294
7127,7/10/2020,Kentucky,21,19076,647
7128,7/10/2020,Louisiana,22,74744,3380
7129,7/10/2020,Maine,23,3499,111
7130,7/10/2020,Maryland,24,72503,3303
7131,7/10/2020,Massachusetts,25,111110,8296
7132,7/10/2020,Michigan,26,75871,6288
7133,7/10/2020,Minnesota,27,40805,1533
7134,7/10/2020,Mississippi,28,34622,1215
7135,7/10/2020,Missouri,29,28060,1107
7136,7/10/2020,Montana,30,1593,28
7137,7/10/2020,Nebraska,31,20834,294
7138,7/10/2020,Nevada,32,25961,581
7139,7/10/2020,New Hampshire,33,5991,390
7140,7/10/2020,New Jersey,34,176575,15479
7141,7/10/2020,New Mexico,35,14549,539
7142,7/10/2020,New York,36,404997,32004
7143,7/10/2020,North Carolina,37,81821,1503
7144,7/10/2020,North Dakota,38,4158,89
7145,7/10/2020,Northern Mariana Islands,69,31,2
7146,7/10/2020,Ohio,39,62856,3032
7147,7/10/2020,Oklahoma,40,19092,416
7148,7/10/2020,Oregon,41,11501,235
7149,7/10/2020,Pennsylvania,42,98574,6929
7150,7/10/2020,Puerto Rico,72,9137,159
7151,7/10/2020,Rhode Island,44,17312,976
7152,7/10/2020,South Carolina,45,52419,929
7153,7/10/2020,South Dakota,46,7401,107
7154,7/10/2020,Tennessee,47,58224,713
7155,7/10/2020,Texas,48,249948,3129
7156,7/10/2020,Utah,49,28452,207
7157,7/10/2020,Vermont,50,1277,56
7158,7/10/2020,Virgin Islands,78,167,6
7159,7/10/2020,Virginia,51,68931,1958
7160,7/10/2020,Washington,53,41090,1426
7161,7/10/2020,West Virginia,54,3983,95
7162,7/10/2020,Wisconsin,55,38414,825
7163,7/10/2020,Wyoming,56,1790,21
7164,7/11/2020,Alabama,1,51947,1114
7165,7/11/2020,Alaska,2,1656,15
7166,7/11/2020,Arizona,4,119991,2158
7167,7/11/2020,Arkansas,5,27864,319
7168,7/11/2020,California,6,320030,7012
7169,7/11/2020,Colorado,8,36633,1725
7170,7/11/2020,Connecticut,9,47287,4348
7171,7/11/2020,Delaware,10,12743,517
7172,7/11/2020,District of Columbia,11,10801,568
7173,7/11/2020,Florida,12,254503,4196
7174,7/11/2020,Georgia,13,106574,2946
7175,7/11/2020,Guam,66,1281,6
7176,7/11/2020,Hawaii,15,1181,19
7177,7/11/2020,Idaho,16,10584,102
7178,7/11/2020,Illinois,17,154530,7372
7179,7/11/2020,Indiana,18,52358,2756
7180,7/11/2020,Iowa,19,34695,748
7181,7/11/2020,Kansas,20,18983,294
7182,7/11/2020,Kentucky,21,19530,647
7183,7/11/2020,Louisiana,22,76911,3403
7184,7/11/2020,Maine,23,3520,112
7185,7/11/2020,Maryland,24,73060,3310
7186,7/11/2020,Massachusetts,25,111398,8310
7187,7/11/2020,Michigan,26,76499,6316
7188,7/11/2020,Minnesota,27,41609,1537
7189,7/11/2020,Mississippi,28,35419,1230
7190,7/11/2020,Missouri,29,28649,1112
7191,7/11/2020,Montana,30,1677,29
7192,7/11/2020,Nebraska,31,21035,296
7193,7/11/2020,Nevada,32,26912,592
7194,7/11/2020,New Hampshire,33,6024,391
7195,7/11/2020,New Jersey,34,176906,15525
7196,7/11/2020,New Mexico,35,14773,543
7197,7/11/2020,New York,36,405724,32019
7198,7/11/2020,North Carolina,37,84087,1520
7199,7/11/2020,North Dakota,38,4247,91
7200,7/11/2020,Northern Mariana Islands,69,33,2
7201,7/11/2020,Ohio,39,64214,3036
7202,7/11/2020,Oklahoma,40,19779,421
7203,7/11/2020,Oregon,41,11851,235
7204,7/11/2020,Pennsylvania,42,99252,6945
7205,7/11/2020,Puerto Rico,72,9366,167
7206,7/11/2020,Rhode Island,44,17312,976
7207,7/11/2020,South Carolina,45,54699,951
7208,7/11/2020,South Dakota,46,7454,109
7209,7/11/2020,Tennessee,47,59981,728
7210,7/11/2020,Texas,48,258280,3206
7211,7/11/2020,Utah,49,29071,212
7212,7/11/2020,Vermont,50,1283,56
7213,7/11/2020,Virgin Islands,78,181,6
7214,7/11/2020,Virginia,51,69782,1962
7215,7/11/2020,Washington,53,41326,1426
7216,7/11/2020,West Virginia,54,4146,96
7217,7/11/2020,Wisconsin,55,39095,829
7218,7/11/2020,Wyoming,56,1839,21
7219,7/12/2020,Alabama,1,53587,1121
7220,7/12/2020,Alaska,2,1772,15
7221,7/12/2020,Arizona,4,122479,2239
7222,7/12/2020,Arkansas,5,28367,321
7223,7/12/2020,California,6,327676,7042
7224,7/12/2020,Colorado,8,36933,1726
7225,7/12/2020,Connecticut,9,47287,4348
7226,7/12/2020,Delaware,10,12804,517
7227,7/12/2020,District of Columbia,11,10847,568
7228,7/12/2020,Florida,12,269803,4241
7229,7/12/2020,Georgia,13,108389,2951
7230,7/12/2020,Guam,66,1281,6
7231,7/12/2020,Hawaii,15,1201,19
7232,7/12/2020,Idaho,16,10971,102
7233,7/12/2020,Illinois,17,155355,7391
7234,7/12/2020,Indiana,18,52892,2760
7235,7/12/2020,Iowa,19,35410,752
7236,7/12/2020,Kansas,20,19295,300
7237,7/12/2020,Kentucky,21,19762,649
7238,7/12/2020,Louisiana,22,78230,3416
7239,7/12/2020,Maine,23,3539,114
7240,7/12/2020,Maryland,24,73705,3319
7241,7/12/2020,Massachusetts,25,111597,8325
7242,7/12/2020,Michigan,26,76936,6317
7243,7/12/2020,Minnesota,27,42319,1540
7244,7/12/2020,Mississippi,28,36287,1249
7245,7/12/2020,Missouri,29,29173,1113
7246,7/12/2020,Montana,30,1758,29
7247,7/12/2020,Nebraska,31,21214,296
7248,7/12/2020,Nevada,32,27745,593
7249,7/12/2020,New Hampshire,33,6054,391
7250,7/12/2020,New Jersey,34,177245,15525
7251,7/12/2020,New Mexico,35,15028,545
7252,7/12/2020,New York,36,406403,32029
7253,7/12/2020,North Carolina,37,85924,1532
7254,7/12/2020,North Dakota,38,4338,91
7255,7/12/2020,Northern Mariana Islands,69,33,2
7256,7/12/2020,Ohio,39,65592,3058
7257,7/12/2020,Oklahoma,40,20235,422
7258,7/12/2020,Oregon,41,12170,237
7259,7/12/2020,Pennsylvania,42,99794,6950
7260,7/12/2020,Puerto Rico,72,9654,167
7261,7/12/2020,Rhode Island,44,17312,976
7262,7/12/2020,South Carolina,45,56648,961
7263,7/12/2020,South Dakota,46,7499,109
7264,7/12/2020,Tennessee,47,61106,731
7265,7/12/2020,Texas,48,264811,3246
7266,7/12/2020,Utah,49,29552,215
7267,7/12/2020,Vermont,50,1296,56
7268,7/12/2020,Virgin Islands,78,206,6
7269,7/12/2020,Virginia,51,70670,1966
7270,7/12/2020,Washington,53,42181,1438
7271,7/12/2020,West Virginia,54,4244,96
7272,7/12/2020,Wisconsin,55,39901,828
7273,7/12/2020,Wyoming,56,1862,21
7274,7/13/2020,Alabama,1,55545,1124
7275,7/13/2020,Alaska,2,1843,15
7276,7/13/2020,Arizona,4,123917,2250
7277,7/13/2020,Arkansas,5,28939,323
7278,7/13/2020,California,6,336206,7086
7279,7/13/2020,Colorado,8,37303,1728
7280,7/13/2020,Connecticut,9,47510,4371
7281,7/13/2020,Delaware,10,12879,517
7282,7/13/2020,District of Columbia,11,10906,568
7283,7/13/2020,Florida,12,282427,4276
7284,7/13/2020,Georgia,13,111937,2972
7285,7/13/2020,Guam,66,1281,6
7286,7/13/2020,Hawaii,15,1222,21
7287,7/13/2020,Idaho,16,11531,102
7288,7/13/2020,Illinois,17,156288,7398
7289,7/13/2020,Indiana,18,53327,2762
7290,7/13/2020,Iowa,19,35631,755
7291,7/13/2020,Kansas,20,20265,301
7292,7/13/2020,Kentucky,21,20127,656
7293,7/13/2020,Louisiana,22,79935,3423
7294,7/13/2020,Maine,23,3558,114
7295,7/13/2020,Maryland,24,74124,3325
7296,7/13/2020,Massachusetts,25,111827,8330
7297,7/13/2020,Michigan,26,77354,6324
7298,7/13/2020,Minnesota,27,42810,1542
7299,7/13/2020,Mississippi,28,36680,1250
7300,7/13/2020,Missouri,29,29781,1126
7301,7/13/2020,Montana,30,1908,32
7302,7/13/2020,Nebraska,31,21444,298
7303,7/13/2020,Nevada,32,28597,596
7304,7/13/2020,New Hampshire,33,6068,391
7305,7/13/2020,New Jersey,34,177469,15560
7306,7/13/2020,New Mexico,35,15291,548
7307,7/13/2020,New York,36,406962,32075
7308,7/13/2020,North Carolina,37,87750,1547
7309,7/13/2020,North Dakota,38,4446,91
7310,7/13/2020,Northern Mariana Islands,69,33,2
7311,7/13/2020,Ohio,39,66853,3064
7312,7/13/2020,Oklahoma,40,20745,424
7313,7/13/2020,Oregon,41,12511,240
7314,7/13/2020,Pennsylvania,42,100378,6955
7315,7/13/2020,Puerto Rico,72,10010,167
7316,7/13/2020,Rhode Island,44,17487,984
7317,7/13/2020,South Carolina,45,58168,972
7318,7/13/2020,South Dakota,46,7524,109
7319,7/13/2020,Tennessee,47,63615,738
7320,7/13/2020,Texas,48,273732,3313
7321,7/13/2020,Utah,49,30282,216
7322,7/13/2020,Vermont,50,1301,56
7323,7/13/2020,Virgin Islands,78,217,6
7324,7/13/2020,Virginia,51,71642,1968
7325,7/13/2020,Washington,53,43538,1439
7326,7/13/2020,West Virginia,54,4313,97
7327,7/13/2020,Wisconsin,55,40603,828
7328,7/13/2020,Wyoming,56,1903,21
7329,7/14/2020,Alabama,1,57255,1164
7330,7/14/2020,Alaska,2,1897,15
7331,7/14/2020,Arizona,4,128126,2341
7332,7/14/2020,Arkansas,5,29733,331
7333,7/14/2020,California,6,346593,7227
7334,7/14/2020,Colorado,8,37761,1739
7335,7/14/2020,Connecticut,9,47530,4372
7336,7/14/2020,Delaware,10,12969,518
7337,7/14/2020,District of Columbia,11,10946,568
7338,7/14/2020,Florida,12,291621,4408
7339,7/14/2020,Georgia,13,114579,2996
7340,7/14/2020,Guam,66,1281,6
7341,7/14/2020,Hawaii,15,1243,21
7342,7/14/2020,Idaho,16,11962,103
7343,7/14/2020,Illinois,17,157055,7425
7344,7/14/2020,Indiana,18,54001,2775
7345,7/14/2020,Iowa,19,35942,759
7346,7/14/2020,Kansas,20,20347,303
7347,7/14/2020,Kentucky,21,20702,665
7348,7/14/2020,Louisiana,22,82150,3445
7349,7/14/2020,Maine,23,3566,114
7350,7/14/2020,Maryland,24,74836,3334
7351,7/14/2020,Massachusetts,25,112130,8340
7352,7/14/2020,Michigan,26,78045,6330
7353,7/14/2020,Minnesota,27,43208,1548
7354,7/14/2020,Mississippi,28,37542,1272
7355,7/14/2020,Missouri,29,30817,1136
7356,7/14/2020,Montana,30,2038,34
7357,7/14/2020,Nebraska,31,21717,299
7358,7/14/2020,Nevada,32,29669,613
7359,7/14/2020,New Hampshire,33,6091,392
7360,7/14/2020,New Jersey,34,177862,15582
7361,7/14/2020,New Mexico,35,15514,551
7362,7/14/2020,New York,36,407875,32092
7363,7/14/2020,North Carolina,37,89863,1582
7364,7/14/2020,North Dakota,38,4497,92
7365,7/14/2020,Northern Mariana Islands,69,36,2
7366,7/14/2020,Ohio,39,67995,3069
7367,7/14/2020,Oklahoma,40,21738,428
7368,7/14/2020,Oregon,41,12834,247
7369,7/14/2020,Pennsylvania,42,101360,6973
7370,7/14/2020,Puerto Rico,72,10123,169
7371,7/14/2020,Rhode Island,44,17588,985
